WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY,site,year
63869,2012-07-15,2.402,-87.88,30.55,31.9,22.3,27.1,26.9,0.0,23.5,R,35.3,22.1,27.5,96.5,58.7,81.2,0.1939999999999999,0.133,0.121,0.077,0.108,27.4,27.5,27.0,26.6,25.6,AL_Fairhope_3_NE,2012
63869,2012-07-16,2.402,-87.88,30.55,32.2,21.2,26.7,27.1,0.0,26.82,R,37.1,20.9,28.0,96.9,54.8,78.2,0.175,0.113,0.115,0.078,0.106,27.5,27.7,27.2,26.7,25.7,AL_Fairhope_3_NE,2012
63869,2012-07-17,2.402,-87.88,30.55,32.4,20.9,26.6,27.0,39.0,20.37,R,37.3,21.1,27.6,96.4,63.1,80.8,0.19,0.138,0.128,0.079,0.106,27.4,27.7,27.4,26.9,25.8,AL_Fairhope_3_NE,2012
63869,2012-07-18,2.402,-87.88,30.55,31.1,21.5,26.3,24.5,0.0,13.64,R,35.8,21.5,25.1,96.6,69.1,87.8,0.233,0.182,0.168,0.108,0.106,26.6,27.0,26.7,26.7,25.9,AL_Fairhope_3_NE,2012
63869,2012-07-19,2.402,-87.88,30.55,28.8,22.2,25.5,24.0,38.5,7.93,R,32.4,22.2,24.4,96.5,71.7,90.8,0.239,0.1969999999999999,0.181,0.13,0.107,26.1,26.6,26.5,26.6,25.8,AL_Fairhope_3_NE,2012
63869,2012-07-20,2.402,-87.88,30.55,29.0,22.0,25.5,25.2,0.0,15.83,R,32.3,22.1,25.7,96.6,73.7,87.6,0.223,0.172,0.171,0.145,0.145,26.2,26.5,26.2,26.2,25.7,AL_Fairhope_3_NE,2012
63869,2012-07-21,2.402,-87.88,30.55,28.4,21.6,25.0,25.0,13.4,13.75,R,31.3,21.8,25.3,96.7,71.8,87.6,0.2269999999999999,0.175,0.17,0.141,0.151,26.3,26.6,26.4,26.3,25.6,AL_Fairhope_3_NE,2012
63869,2012-07-22,2.402,-87.88,30.55,32.1,22.2,27.2,26.6,0.0,21.79,R,35.8,22.1,27.2,97.0,61.6,83.7,0.21,0.154,0.16,0.136,0.152,26.9,27.1,26.6,26.3,25.6,AL_Fairhope_3_NE,2012
63869,2012-07-23,2.402,-87.88,30.55,32.7,22.0,27.3,27.2,0.0,23.39,R,36.7,22.0,28.0,96.8,55.9,81.2,0.198,0.138,0.148,0.127,0.15,27.2,27.4,27.0,26.5,25.6,AL_Fairhope_3_NE,2012
63869,2012-07-24,2.402,-87.88,30.55,32.4,23.3,27.8,26.9,13.6,18.78,R,35.9,23.1,27.4,96.4,63.7,84.5,0.205,0.145,0.146,0.123,0.149,27.5,27.7,27.3,26.8,25.8,AL_Fairhope_3_NE,2012
63869,2012-07-25,2.402,-87.88,30.55,32.9,23.3,28.1,28.6,0.0,22.66,R,36.1,23.3,29.1,96.3,59.7,79.2,0.209,0.15,0.152,0.127,0.154,27.8,28.0,27.4,26.9,25.9,AL_Fairhope_3_NE,2012
63869,2012-07-26,2.402,-87.88,30.55,32.7,23.9,28.3,28.5,0.0,23.52,R,35.7,23.9,29.1,95.6,55.7,77.6,0.1939999999999999,0.135,0.143,0.123,0.159,28.2,28.3,27.8,27.2,26.1,AL_Fairhope_3_NE,2012
63869,2012-07-27,2.402,-87.88,30.55,31.8,23.8,27.8,27.6,0.0,21.19,R,35.6,23.7,28.0,95.8,63.4,79.6,0.183,0.125,0.135,0.118,0.16,28.2,28.4,27.9,27.3,26.2,AL_Fairhope_3_NE,2012
63869,2012-07-28,2.402,-87.88,30.55,31.9,23.2,27.5,27.2,0.0,21.89,R,36.7,23.1,27.9,96.0,53.0,82.5,0.174,0.119,0.128,0.115,0.159,28.1,28.3,27.9,27.3,26.3,AL_Fairhope_3_NE,2012
63869,2012-07-29,2.402,-87.88,30.55,33.0,24.1,28.6,28.7,0.0,26.96,R,36.0,24.0,29.5,95.8,59.5,79.8,0.162,0.113,0.122,0.111,0.157,28.3,28.5,27.9,27.4,26.4,AL_Fairhope_3_NE,2012
63869,2012-07-30,2.402,-87.88,30.55,33.7,22.3,28.0,27.8,18.1,19.82,R,37.0,22.4,28.5,96.4,61.8,84.2,0.184,0.132,0.123,0.108,0.155,28.4,28.7,28.2,27.6,26.5,AL_Fairhope_3_NE,2012
63869,2012-07-31,2.402,-87.88,30.55,28.4,24.1,26.3,27.1,0.9,5.91,R,29.4,24.1,27.1,96.3,81.6,88.7,0.212,0.147,0.135,0.1119999999999999,0.155,27.8,28.1,27.9,27.6,26.5,AL_Fairhope_3_NE,2012
63869,2012-08-01,2.402,-87.88,30.55,32.1,24.5,28.3,28.6,0.0,24.07,R,36.6,24.5,29.2,95.5,59.2,82.2,0.1969999999999999,0.133,0.132,0.113,0.155,28.3,28.4,27.9,27.4,26.5,AL_Fairhope_3_NE,2012
63869,2012-08-02,2.402,-87.88,30.55,31.6,21.8,26.7,25.9,0.0,11.54,R,34.2,21.8,26.2,96.0,69.6,85.9,0.185,0.124,0.128,0.1119999999999999,0.155,27.9,28.2,27.9,27.6,26.5,AL_Fairhope_3_NE,2012
63869,2012-08-03,2.402,-87.88,30.55,32.3,21.8,27.0,26.1,0.2,18.15,R,35.8,21.6,26.7,96.5,64.6,85.4,0.176,0.119,0.125,0.11,0.154,27.5,27.8,27.5,27.3,26.5,AL_Fairhope_3_NE,2012
63869,2012-08-04,2.402,-87.88,30.55,31.5,23.4,27.5,26.4,1.9,16.63,R,35.8,23.1,26.9,96.6,63.8,87.0,0.168,0.115,0.121,0.108,0.154,27.5,27.8,27.5,27.3,26.5,AL_Fairhope_3_NE,2012
63869,2012-08-05,2.402,-87.88,30.55,32.2,22.2,27.2,26.3,30.9,23.01,R,37.0,22.1,27.2,96.9,58.5,84.9,0.1989999999999999,0.145,0.135,0.11,0.153,27.4,27.8,27.5,27.2,26.5,AL_Fairhope_3_NE,2012
63869,2012-08-06,2.402,-87.88,30.55,31.8,22.3,27.1,25.4,0.0,11.02,R,38.3,22.4,26.0,97.0,65.5,90.0,0.2339999999999999,0.173,0.161,0.132,0.156,27.1,27.5,27.2,27.2,26.5,AL_Fairhope_3_NE,2012
63869,2012-08-07,2.402,-87.88,30.55,31.5,22.5,27.0,26.4,0.0,23.95,R,35.2,22.6,27.3,100.0,63.0,84.7,0.21,0.148,0.147,0.128,0.163,27.4,27.6,27.3,27.1,26.4,AL_Fairhope_3_NE,2012
63869,2012-08-08,2.402,-87.88,30.55,31.9,22.3,27.1,27.0,0.0,17.67,R,35.4,22.3,27.5,96.3,62.6,82.9,0.195,0.135,0.139,0.123,0.163,27.4,27.7,27.4,27.1,26.4,AL_Fairhope_3_NE,2012
63869,2012-08-09,2.402,-87.88,30.55,30.3,21.1,25.7,25.7,0.3,17.0,R,33.3,20.9,26.1,96.6,66.6,83.7,0.186,0.128,0.133,0.119,0.163,27.3,27.6,27.4,27.1,26.4,AL_Fairhope_3_NE,2012
63869,2012-08-10,2.402,-87.88,30.55,30.8,21.8,26.3,27.1,11.2,14.2,R,33.1,22.0,27.2,93.9,68.7,82.0,0.198,0.132,0.134,0.1169999999999999,0.163,26.9,27.3,27.0,27.0,26.4,AL_Fairhope_3_NE,2012
63869,2012-08-11,2.402,-87.88,30.55,29.1,21.3,25.2,26.4,6.0,12.46,R,31.0,21.2,26.7,96.4,74.7,83.5,0.201,0.136,0.1369999999999999,0.119,0.162,27.1,27.4,27.1,27.0,26.4,AL_Fairhope_3_NE,2012
63869,2012-08-12,2.402,-87.88,30.55,31.2,19.1,25.2,25.1,0.0,26.5,R,35.4,19.0,25.9,97.4,49.5,79.1,0.2,0.138,0.139,0.119,0.163,26.8,27.2,26.9,26.9,26.3,AL_Fairhope_3_NE,2012
63869,2012-08-13,2.402,-87.88,30.55,31.2,20.1,25.7,26.2,0.6,18.35,R,34.2,20.1,26.7,96.8,62.1,84.1,0.186,0.128,0.134,0.1169999999999999,0.163,26.7,27.0,26.8,26.8,26.2,AL_Fairhope_3_NE,2012
63869,2012-08-14,2.402,-87.88,30.55,31.8,23.1,27.4,27.3,0.0,18.58,R,41.6,22.6,28.7,95.4,67.3,83.3,0.176,0.123,0.129,0.115,0.162,27.3,27.6,27.2,26.9,26.2,AL_Fairhope_3_NE,2012
63869,2012-08-15,2.402,-87.88,30.55,32.1,23.1,27.6,26.9,1.4,15.92,R,42.1,22.9,28.2,96.3,65.2,84.3,0.166,0.118,0.125,0.113,0.161,27.3,27.6,27.2,27.0,26.3,AL_Fairhope_3_NE,2012
63869,2012-08-16,2.402,-87.88,30.55,32.4,21.8,27.1,25.6,13.8,18.1,R,42.4,21.7,27.3,96.8,61.2,87.8,0.181,0.119,0.123,0.111,0.159,27.0,27.4,27.1,27.0,26.3,AL_Fairhope_3_NE,2012
63869,2012-08-17,2.402,-87.88,30.55,29.6,20.4,25.0,24.5,18.9,17.8,R,37.2,20.0,25.9,97.0,65.5,88.1,0.242,0.175,0.151,0.121,0.159,26.5,26.9,26.7,26.8,26.3,AL_Fairhope_3_NE,2012
63869,2012-08-18,2.402,-87.88,30.55,31.3,21.6,26.4,24.9,15.3,16.79,R,41.3,21.1,26.6,96.8,62.3,87.3,0.241,0.175,0.158,0.133,0.165,26.4,26.8,26.6,26.7,26.2,AL_Fairhope_3_NE,2012
63869,2012-08-19,2.402,-87.88,30.55,27.5,22.3,24.9,24.3,5.2,8.83,R,34.2,22.0,24.9,96.5,76.0,89.6,0.24,0.178,0.163,0.14,0.173,26.1,26.5,26.4,26.5,26.1,AL_Fairhope_3_NE,2012
63869,2012-08-20,2.402,-87.88,30.55,26.8,21.6,24.2,23.8,6.3,10.85,R,33.7,20.7,24.9,96.7,72.0,89.1,0.24,0.172,0.16,0.139,0.177,26.0,26.4,26.2,26.3,26.0,AL_Fairhope_3_NE,2012
63869,2012-08-21,2.402,-87.88,30.55,31.0,20.4,25.7,24.6,0.0,23.22,R,46.3,20.3,28.6,97.3,56.3,82.4,0.226,0.154,0.151,0.132,0.176,26.3,26.6,26.3,26.3,26.0,AL_Fairhope_3_NE,2012
63869,2012-08-22,2.402,-87.88,30.55,31.1,20.8,26.0,24.9,0.0,19.45,R,46.2,19.8,28.2,96.9,43.9,78.9,0.215,0.143,0.144,0.127,0.173,26.5,26.8,26.5,26.5,25.9,AL_Fairhope_3_NE,2012
63869,2012-08-23,2.402,-87.88,30.55,30.6,17.7,24.1,24.5,0.0,25.2,R,47.6,17.2,28.4,97.3,48.3,79.8,0.206,0.136,0.139,0.122,0.171,26.3,26.7,26.5,26.4,26.0,AL_Fairhope_3_NE,2012
63869,2012-08-24,2.402,-87.88,30.55,31.0,18.9,24.9,24.9,0.0,23.57,R,47.5,18.7,28.5,97.1,54.5,81.4,0.1969999999999999,0.13,0.135,0.119,0.1689999999999999,26.4,26.8,26.5,26.5,26.0,AL_Fairhope_3_NE,2012
63869,2012-08-25,2.402,-87.88,30.55,31.2,20.4,25.8,25.3,0.0,22.14,R,47.9,20.0,28.2,96.7,50.5,79.3,0.19,0.126,0.13,0.1159999999999999,0.166,26.3,26.7,26.5,26.5,26.0,AL_Fairhope_3_NE,2012
63869,2012-08-26,2.402,-87.88,30.55,31.9,19.9,25.9,25.4,0.0,24.62,R,46.2,18.3,28.5,96.8,44.2,72.9,0.18,0.121,0.126,0.114,0.1639999999999999,26.2,26.6,26.4,26.4,26.0,AL_Fairhope_3_NE,2012
63869,2012-08-27,2.402,-87.88,30.55,31.2,20.9,26.1,26.4,0.0,18.75,R,43.2,18.8,28.1,81.9,54.5,68.3,0.171,0.1169999999999999,0.123,0.111,0.162,25.8,26.2,26.1,26.3,25.9,AL_Fairhope_3_NE,2012
63869,2012-08-28,2.402,-87.88,30.55,29.7,23.4,26.6,25.8,73.9,10.25,R,33.7,23.4,26.0,94.3,67.1,85.2,0.235,0.181,0.159,0.125,0.161,25.7,26.2,26.1,26.2,25.8,AL_Fairhope_3_NE,2012
63869,2012-08-29,2.402,-87.88,30.55,27.5,23.1,25.3,26.3,48.9,1.44,R,26.6,23.3,25.6,94.5,78.0,86.2,0.2689999999999999,0.217,0.201,0.176,0.182,25.3,25.6,25.6,26.0,25.8,AL_Fairhope_3_NE,2012
63869,2012-08-30,2.402,-87.88,30.55,29.1,25.5,27.3,27.6,1.0,8.03,R,31.9,25.2,27.3,90.2,73.6,81.4,0.237,0.173,0.174,0.152,0.1969999999999999,25.7,26.0,25.7,25.9,25.6,AL_Fairhope_3_NE,2012
63869,2012-08-31,2.402,-87.88,30.55,30.4,23.3,26.9,27.0,3.5,18.13,R,39.0,23.1,28.2,96.1,67.7,84.9,0.223,0.154,0.161,0.138,0.186,26.4,26.7,26.2,26.1,25.6,AL_Fairhope_3_NE,2012
63869,2012-09-01,2.402,-87.88,30.55,31.2,21.8,26.5,26.2,0.0,21.81,R,39.8,21.5,28.0,99.9,53.2,84.7,0.211,0.142,0.152,0.131,0.178,26.8,27.1,26.6,26.3,25.7,AL_Fairhope_3_NE,2012
63869,2012-09-02,2.402,-87.88,30.55,31.1,21.9,26.5,27.0,0.0,21.59,R,40.0,21.3,28.4,97.3,63.5,84.3,0.201,0.133,0.143,0.125,0.172,27.0,27.2,26.8,26.6,25.9,AL_Fairhope_3_NE,2012
63869,2012-09-03,2.402,-87.88,30.55,31.4,26.7,29.1,28.2,0.0,20.25,R,38.2,26.1,29.3,89.7,64.0,81.0,0.192,0.128,0.136,0.12,0.168,27.5,27.7,27.2,26.8,26.0,AL_Fairhope_3_NE,2012
63869,2012-09-04,2.402,-87.88,30.55,29.5,22.7,26.1,26.8,32.4,7.54,R,32.2,23.0,26.9,94.8,68.6,84.2,0.208,0.145,0.143,0.119,0.165,27.1,27.5,27.2,26.9,26.1,AL_Fairhope_3_NE,2012
63869,2012-09-05,2.402,-87.88,30.55,29.5,23.1,26.3,25.8,0.9,13.16,R,36.0,23.0,26.7,96.0,70.4,86.6,0.242,0.175,0.1669999999999999,0.141,0.1689999999999999,26.7,27.0,26.7,26.7,26.2,AL_Fairhope_3_NE,2012
63869,2012-09-06,2.402,-87.88,30.55,30.5,22.2,26.4,26.0,0.0,16.91,R,37.8,21.4,26.8,96.1,66.2,84.6,0.2189999999999999,0.148,0.153,0.134,0.172,27.0,27.3,26.9,26.8,26.1,AL_Fairhope_3_NE,2012
63869,2012-09-07,2.402,-87.88,30.55,31.2,20.7,25.9,25.6,0.0,19.81,R,36.3,20.0,26.0,97.2,61.4,84.3,0.205,0.1369999999999999,0.144,0.127,0.171,26.6,27.1,26.8,26.8,26.2,AL_Fairhope_3_NE,2012
63869,2012-09-08,2.402,-87.88,30.55,32.0,21.7,26.8,26.1,0.0,21.67,R,35.5,21.3,26.8,96.8,56.4,81.3,0.1939999999999999,0.128,0.1369999999999999,0.122,0.168,26.8,27.1,26.8,26.7,26.1,AL_Fairhope_3_NE,2012
63869,2012-09-09,2.402,-87.88,30.55,27.3,14.9,21.1,22.2,0.0,24.88,R,32.0,12.9,22.5,96.5,42.8,71.4,0.181,0.121,0.131,0.118,0.166,26.2,26.7,26.6,26.7,26.2,AL_Fairhope_3_NE,2012
63869,2012-09-10,2.402,-87.88,30.55,28.6,13.2,20.9,21.0,0.0,24.62,R,33.5,11.5,20.9,96.7,40.7,72.0,0.168,0.114,0.125,0.114,0.1639999999999999,24.7,25.3,25.5,26.2,26.1,AL_Fairhope_3_NE,2012
63869,2012-09-11,2.402,-87.88,30.55,29.3,14.7,22.0,22.5,0.0,23.16,R,35.6,12.9,23.0,95.7,46.5,74.0,0.154,0.108,0.12,0.111,0.162,24.5,25.0,25.1,25.7,25.8,AL_Fairhope_3_NE,2012
63869,2012-09-12,2.402,-87.88,30.55,28.1,19.8,24.0,23.2,0.0,12.26,R,31.0,17.8,22.5,94.3,59.2,78.2,0.144,0.104,0.115,0.108,0.16,24.7,25.1,25.1,25.5,25.6,AL_Fairhope_3_NE,2012
63869,2012-09-13,2.402,-87.88,30.55,29.9,19.4,24.6,23.9,0.0,21.02,R,34.3,17.7,23.6,94.4,45.4,75.3,0.135,0.1,0.1119999999999999,0.106,0.157,24.8,25.2,25.1,25.4,25.5,AL_Fairhope_3_NE,2012
63869,2012-09-14,2.402,-87.88,30.55,30.0,18.7,24.3,24.0,0.0,21.49,R,34.7,17.0,23.6,89.9,48.1,72.2,0.124,0.092,0.107,0.102,0.156,24.7,25.1,25.1,25.3,25.4,AL_Fairhope_3_NE,2012
63869,2012-09-15,2.402,-87.88,30.55,30.1,20.4,25.2,24.3,1.3,18.56,R,35.4,18.5,24.4,96.9,58.7,81.4,0.1159999999999999,0.085,0.102,0.1,0.154,25.0,25.3,25.2,25.3,25.3,AL_Fairhope_3_NE,2012
63869,2012-09-16,2.402,-87.88,30.55,28.9,19.0,23.9,23.9,4.6,15.37,R,34.5,18.7,24.2,96.9,67.4,87.4,0.132,0.084,0.1,0.098,0.152,25.1,25.4,25.3,25.3,25.2,AL_Fairhope_3_NE,2012
63869,2012-09-17,2.402,-87.88,30.55,26.8,21.3,24.1,23.5,18.8,4.93,R,30.6,21.0,23.6,96.4,83.5,92.4,0.196,0.1159999999999999,0.108,0.096,0.151,24.9,25.3,25.2,25.4,25.2,AL_Fairhope_3_NE,2012
63869,2012-09-18,2.402,-87.88,30.55,27.0,19.5,23.2,23.5,2.5,18.03,R,32.4,18.3,23.7,94.2,59.7,81.8,0.21,0.144,0.128,0.102,0.149,25.0,25.3,25.2,25.3,25.2,AL_Fairhope_3_NE,2012
63869,2012-09-19,2.402,-87.88,30.55,26.3,15.5,20.9,20.6,0.0,22.38,R,31.0,14.0,21.0,92.2,52.2,75.7,0.1889999999999999,0.124,0.124,0.104,0.148,24.4,24.9,24.9,25.2,25.2,AL_Fairhope_3_NE,2012
63869,2012-09-20,2.402,-87.88,30.55,27.5,14.1,20.8,20.7,0.0,22.4,R,31.3,13.2,20.6,96.4,48.5,73.1,0.171,0.113,0.119,0.103,0.147,23.7,24.2,24.3,24.9,25.0,AL_Fairhope_3_NE,2012
63869,2012-09-21,2.402,-87.88,30.55,29.2,15.5,22.4,22.4,0.0,21.37,R,34.0,14.7,22.4,97.1,51.3,77.5,0.153,0.104,0.115,0.1009999999999999,0.147,23.7,24.2,24.2,24.7,24.9,AL_Fairhope_3_NE,2012
63869,2012-09-22,2.402,-87.88,30.55,29.9,17.0,23.4,23.2,0.0,21.49,R,32.7,16.1,23.2,100.0,44.3,81.7,0.138,0.096,0.11,0.099,0.146,24.0,24.4,24.3,24.7,24.7,AL_Fairhope_3_NE,2012
63869,2012-09-23,2.402,-87.88,30.55,30.8,16.9,23.9,23.4,0.0,22.27,R,34.0,15.6,23.0,99.8,37.1,73.9,0.125,0.085,0.105,0.0969999999999999,0.145,24.0,24.4,24.3,24.7,24.7,AL_Fairhope_3_NE,2012
63869,2012-09-24,2.402,-87.88,30.55,27.9,14.0,20.9,21.3,0.0,21.01,R,31.9,11.8,20.7,96.7,46.1,70.1,0.1159999999999999,0.074,0.1,0.095,0.143,23.7,24.2,24.2,24.6,24.7,AL_Fairhope_3_NE,2012
63869,2012-09-25,2.402,-87.88,30.55,28.3,10.5,19.4,18.9,0.0,21.69,R,31.8,8.8,18.4,96.2,35.0,74.1,0.108,0.064,0.095,0.093,0.142,22.7,23.3,23.6,24.3,24.6,AL_Fairhope_3_NE,2012
63869,2012-09-26,2.402,-87.88,30.55,29.1,14.0,21.5,22.0,0.0,14.8,R,32.7,12.9,21.6,97.6,62.6,83.5,0.103,0.0559999999999999,0.091,0.091,0.141,22.8,23.3,23.4,24.0,24.3,AL_Fairhope_3_NE,2012
63869,2012-09-27,2.402,-87.88,30.55,29.6,17.2,23.4,23.0,0.0,21.44,R,35.7,16.3,23.6,99.9,52.4,85.0,0.098,0.051,0.087,0.089,0.14,23.5,23.9,23.7,24.0,24.2,AL_Fairhope_3_NE,2012
63869,2012-09-28,2.402,-87.88,30.55,29.5,16.7,23.1,23.6,0.0,18.8,R,35.3,16.3,24.3,97.5,58.2,84.7,0.092,0.045,0.081,0.087,0.138,23.8,24.1,24.0,24.2,24.2,AL_Fairhope_3_NE,2012
63869,2012-09-29,2.402,-87.88,30.55,27.5,19.7,23.6,22.7,19.1,5.86,R,31.7,19.1,23.0,97.5,72.6,92.2,0.133,0.053,0.08,0.086,0.136,24.0,24.4,24.2,24.3,24.2,AL_Fairhope_3_NE,2012
63869,2012-09-30,2.402,-87.88,30.55,25.8,21.0,23.4,23.3,66.7,3.48,R,26.6,20.8,23.2,96.2,85.4,91.9,0.249,0.184,0.157,0.119,0.135,23.6,24.0,24.0,24.2,24.2,AL_Fairhope_3_NE,2012
63869,2012-10-01,2.402,-87.88,30.55,25.2,18.5,21.9,22.5,9.0,13.33,R,28.6,18.0,22.5,94.0,65.3,79.7,0.242,0.192,0.1889999999999999,0.157,0.157,23.8,24.2,24.0,24.2,24.2,AL_Fairhope_3_NE,2012
63869,2012-10-02,2.402,-87.88,30.55,24.2,15.9,20.1,19.6,0.0,19.24,R,28.3,14.1,19.9,96.0,51.6,77.7,0.212,0.15,0.163,0.136,0.1669999999999999,23.3,23.7,23.7,24.1,24.1,AL_Fairhope_3_NE,2012
63869,2012-10-03,2.402,-87.88,30.55,25.9,13.2,19.6,19.1,0.0,16.67,R,30.4,12.4,18.8,97.0,51.5,81.4,0.2019999999999999,0.136,0.152,0.128,0.1689999999999999,22.5,23.1,23.2,23.8,24.0,AL_Fairhope_3_NE,2012
63869,2012-10-04,2.402,-87.88,30.55,28.6,15.8,22.2,21.1,0.0,20.25,R,32.0,14.7,21.0,97.2,47.0,78.4,0.193,0.127,0.143,0.123,0.168,22.8,23.2,23.1,23.6,23.8,AL_Fairhope_3_NE,2012
63869,2012-10-05,2.402,-87.88,30.55,29.0,14.7,21.9,21.6,0.0,20.86,R,33.3,14.2,21.8,97.4,53.2,84.0,0.184,0.119,0.136,0.119,0.1669999999999999,22.8,23.2,23.2,23.5,23.8,AL_Fairhope_3_NE,2012
63869,2012-10-06,2.402,-87.88,30.55,29.1,16.4,22.7,22.7,0.0,20.42,R,32.9,15.5,22.9,100.0,45.7,77.6,0.175,0.113,0.129,0.115,0.1639999999999999,23.2,23.6,23.4,23.6,23.7,AL_Fairhope_3_NE,2012
63869,2012-10-07,2.402,-87.88,30.55,23.4,13.0,18.2,17.7,0.0,16.74,R,27.8,12.0,18.1,93.3,64.6,80.6,0.1689999999999999,0.11,0.125,0.1119999999999999,0.163,22.8,23.2,23.3,23.6,23.7,AL_Fairhope_3_NE,2012
63869,2012-10-08,2.402,-87.88,30.55,23.0,11.0,17.0,16.4,0.0,19.93,R,26.8,10.4,16.5,88.4,52.2,70.2,0.163,0.105,0.121,0.109,0.161,21.8,22.3,22.5,23.3,23.6,AL_Fairhope_3_NE,2012
63869,2012-10-09,2.402,-87.88,30.55,23.8,10.9,17.3,16.1,0.0,20.62,R,27.3,9.7,16.6,96.8,49.4,77.3,0.155,0.099,0.1169999999999999,0.107,0.159,21.4,21.9,22.1,22.9,23.4,AL_Fairhope_3_NE,2012
63869,2012-10-10,2.402,-87.88,30.55,27.0,10.8,18.9,18.6,0.0,19.55,R,31.4,9.6,18.8,97.5,50.2,80.1,0.146,0.093,0.113,0.106,0.158,21.2,21.6,21.8,22.6,23.2,AL_Fairhope_3_NE,2012
63869,2012-10-11,2.402,-87.88,30.55,27.0,12.2,19.6,19.2,0.0,19.46,R,31.5,11.5,19.4,97.6,51.5,81.6,0.1369999999999999,0.087,0.11,0.103,0.156,21.4,21.8,21.9,22.5,23.0,AL_Fairhope_3_NE,2012
63869,2012-10-12,2.402,-87.88,30.55,27.2,11.5,19.3,19.2,0.0,19.37,R,31.8,11.1,19.3,97.8,47.7,81.6,0.129,0.08,0.106,0.1009999999999999,0.154,21.4,21.8,21.9,22.4,22.9,AL_Fairhope_3_NE,2012
63869,2012-10-13,2.402,-87.88,30.55,28.6,12.8,20.7,20.6,0.0,18.75,R,32.3,12.2,20.5,97.7,53.5,79.7,0.122,0.073,0.102,0.099,0.153,21.4,21.8,21.9,22.4,22.9,AL_Fairhope_3_NE,2012
63869,2012-10-14,2.402,-87.88,30.55,28.9,15.1,22.0,21.7,0.0,15.7,R,32.9,14.6,21.8,97.7,56.3,85.0,0.1159999999999999,0.067,0.098,0.0969999999999999,0.151,21.9,22.2,22.1,22.4,22.8,AL_Fairhope_3_NE,2012
63869,2012-10-15,2.402,-87.88,30.55,28.0,12.6,20.3,22.1,0.0,17.84,R,32.2,9.8,21.8,97.4,47.5,74.8,0.11,0.063,0.095,0.095,0.15,22.3,22.7,22.5,22.6,22.8,AL_Fairhope_3_NE,2012
63869,2012-10-16,2.402,-87.88,30.55,24.4,8.3,16.3,16.8,0.0,17.0,R,28.8,6.4,16.5,97.1,31.5,71.2,0.104,0.0579999999999999,0.091,0.094,0.148,21.0,21.6,21.9,22.5,22.8,AL_Fairhope_3_NE,2012
63869,2012-10-17,2.402,-87.88,30.55,26.0,11.2,18.6,19.1,0.0,18.69,R,30.4,9.9,19.3,96.2,50.2,75.3,0.099,0.055,0.088,0.092,0.146,21.1,21.5,21.6,22.3,22.7,AL_Fairhope_3_NE,2012
63869,2012-10-18,2.402,-87.88,30.55,25.1,10.3,17.7,19.9,1.3,9.79,R,28.5,8.5,19.4,95.7,55.4,84.3,0.099,0.053,0.086,0.091,0.145,21.5,21.8,21.8,22.3,22.6,AL_Fairhope_3_NE,2012
63869,2012-10-19,2.402,-87.88,30.55,24.9,6.7,15.8,16.5,0.0,19.63,R,29.7,5.0,15.8,96.9,26.4,60.4,0.096,0.052,0.084,0.09,0.144,20.0,20.7,21.1,22.0,22.5,AL_Fairhope_3_NE,2012
63869,2012-10-20,2.402,-87.88,30.55,24.8,4.9,14.9,14.5,0.0,19.53,R,29.2,3.6,14.6,97.7,28.2,72.3,0.09,0.049,0.081,0.088,0.141,19.4,20.0,20.4,21.5,22.3,AL_Fairhope_3_NE,2012
63869,2012-10-21,2.402,-87.88,30.55,26.3,5.9,16.1,15.3,0.0,18.2,R,31.8,4.9,15.6,97.3,31.7,76.2,0.085,0.047,0.077,0.087,0.14,19.1,19.7,20.1,21.1,22.0,AL_Fairhope_3_NE,2012
63869,2012-10-22,2.402,-87.88,30.55,26.7,7.8,17.2,16.8,0.0,18.69,R,31.2,6.4,16.7,97.8,35.4,73.2,0.08,0.045,0.073,0.086,0.138,19.2,19.7,20.0,20.9,21.8,AL_Fairhope_3_NE,2012
63869,2012-10-23,2.402,-87.88,30.55,27.4,9.3,18.3,18.4,0.0,15.83,R,33.3,8.8,18.5,97.9,48.9,81.6,0.076,0.044,0.07,0.084,0.1369999999999999,19.6,20.0,20.1,20.9,21.7,AL_Fairhope_3_NE,2012
63869,2012-10-24,2.402,-87.88,30.55,28.0,11.0,19.5,18.9,0.0,16.45,R,34.7,10.4,19.2,97.7,47.1,81.2,0.072,0.043,0.067,0.083,0.135,20.0,20.3,20.4,20.9,21.6,AL_Fairhope_3_NE,2012
