Date,station,SMS-2.0in,SMS-4.0in,SMS-8.0in,SMS-20.0in,SMS-40.0in
2007-09-05,2115:AL:SCAN,4.2,4.5,7.3,18.4,5.6
2007-09-06,2115:AL:SCAN,3.3,4.5,7.3,18.2,5.5
2007-09-07,2115:AL:SCAN,2.4,3.9,7.3,18.2,5.3
2007-09-08,2115:AL:SCAN,2.0,3.7,7.0,18.1,6.0
2007-09-09,2115:AL:SCAN,1.2,3.4,6.6,18.1,5.1
2007-09-10,2115:AL:SCAN,1.0,2.9,6.6,17.9,4.7
2007-09-11,2115:AL:SCAN,1.4,3.0,6.3,18.1,5.0
2007-09-12,2115:AL:SCAN,1.1,3.2,6.2,18.0,4.6
2007-09-13,2115:AL:SCAN,2.7,3.2,6.4,18.0,5.4
2007-09-14,2115:AL:SCAN,1.7,3.5,6.4,18.0,5.1
2007-09-15,2115:AL:SCAN,13.8,18.3,15.5,28.5,41.0
2007-09-16,2115:AL:SCAN,9.9,12.6,13.7,27.6,25.6
2007-09-17,2115:AL:SCAN,7.8,10.5,12.6,27.1,16.0
2007-09-18,2115:AL:SCAN,6.3,9.0,12.4,27.0,12.7
2007-09-19,2115:AL:SCAN,5.9,7.9,11.7,26.1,10.9
2007-09-20,2115:AL:SCAN,4.4,7.3,11.4,25.6,10.3
2007-09-21,2115:AL:SCAN,3.6,6.2,11.0,25.4,9.3
2007-09-22,2115:AL:SCAN,3.5,5.6,10.8,24.7,9.5
2007-09-23,2115:AL:SCAN,3.5,6.1,10.4,24.5,8.7
2007-09-24,2115:AL:SCAN,3.3,5.5,10.4,24.1,8.9
2007-09-25,2115:AL:SCAN,2.5,4.4,9.9,23.9,8.3
2007-09-26,2115:AL:SCAN,2.4,4.5,9.3,23.5,7.8
2007-09-27,2115:AL:SCAN,2.0,4.6,9.2,23.1,7.5
2007-09-28,2115:AL:SCAN,1.8,3.9,9.0,22.5,7.6
2007-09-29,2115:AL:SCAN,1.9,3.0,8.3,22.2,7.2
2007-09-30,2115:AL:SCAN,1.4,3.2,7.6,21.9,6.8
2007-10-01,2115:AL:SCAN,1.2,3.2,7.5,22.0,7.3
2007-10-02,2115:AL:SCAN,1.3,2.9,7.3,21.2,6.9
2007-10-03,2115:AL:SCAN,1.2,3.4,7.0,21.1,6.8
2007-10-04,2115:AL:SCAN,1.0,3.5,6.9,20.5,6.7
2007-10-05,2115:AL:SCAN,0.7,3.1,6.8,20.3,6.5
2007-10-06,2115:AL:SCAN,0.8,2.9,6.9,19.7,6.6
2007-10-07,2115:AL:SCAN,0.7,3.3,6.9,19.7,6.8
2007-10-08,2115:AL:SCAN,0.9,2.7,6.7,19.1,6.2
2007-10-09,2115:AL:SCAN,0.6,2.5,6.8,19.0,5.9
2007-10-10,2115:AL:SCAN,5.7,4.3,6.3,19.0,6.3
2007-10-11,2115:AL:SCAN,4.0,3.6,6.4,18.7,6.6
2007-10-12,2115:AL:SCAN,2.6,3.4,6.2,18.8,6.0
2007-10-13,2115:AL:SCAN,2.0,3.2,6.2,18.6,6.0
2007-10-14,2115:AL:SCAN,1.6,2.5,6.4,18.6,6.2
2007-10-15,2115:AL:SCAN,1.5,2.4,6.3,18.6,5.6
2007-10-16,2115:AL:SCAN,1.1,2.6,6.3,18.5,5.9
2007-10-17,2115:AL:SCAN,0.8,2.2,6.5,18.8,6.0
2007-10-18,2115:AL:SCAN,1.1,3.0,6.4,18.2,5.6
2007-10-19,2115:AL:SCAN,7.1,6.9,6.2,17.8,6.4
2007-10-20,2115:AL:SCAN,10.9,13.3,12.8,18.2,6.0
2007-10-21,2115:AL:SCAN,8.5,10.9,12.1,18.2,6.4
2007-10-22,2115:AL:SCAN,7.6,9.9,11.4,18.1,5.7
2007-10-23,2115:AL:SCAN,7.1,8.8,11.1,18.3,6.0
2007-10-24,2115:AL:SCAN,13.5,16.8,15.1,27.6,40.8
2007-10-25,2115:AL:SCAN,11.4,14.2,14.1,27.3,33.6
2007-10-26,2115:AL:SCAN,10.2,12.9,13.5,26.9,30.3
2007-10-27,2115:AL:SCAN,9.2,11.5,13.1,26.8,26.6
2007-10-28,2115:AL:SCAN,7.9,10.8,12.6,26.9,24.0
2007-10-29,2115:AL:SCAN,7.6,9.8,12.3,26.8,22.4
2007-10-30,2115:AL:SCAN,6.6,9.4,12.1,26.7,20.4
2007-10-31,2115:AL:SCAN,5.7,8.6,12.0,26.3,18.8
2007-11-01,2115:AL:SCAN,6.0,8.2,12.2,26.5,17.4
2007-11-02,2115:AL:SCAN,5.3,7.7,11.8,26.1,16.2
2007-11-03,2115:AL:SCAN,4.9,7.0,11.5,26.1,15.0
2007-11-04,2115:AL:SCAN,4.3,6.9,11.6,26.0,14.1
2007-11-05,2115:AL:SCAN,3.7,6.5,11.4,25.8,13.6
2007-11-06,2115:AL:SCAN,4.1,6.3,11.3,25.7,13.0
2007-11-07,2115:AL:SCAN,3.9,5.8,11.4,25.5,12.7
2007-11-08,2115:AL:SCAN,3.1,6.1,11.3,25.2,12.0
2007-11-09,2115:AL:SCAN,3.2,5.7,11.0,25.0,12.0
2007-11-10,2115:AL:SCAN,2.9,5.5,11.0,24.7,11.8
2007-11-11,2115:AL:SCAN,2.4,5.1,10.7,24.9,11.0
2007-11-12,2115:AL:SCAN,2.1,5.2,10.7,24.7,11.3
2007-11-13,2115:AL:SCAN,2.5,4.8,10.6,24.4,11.0
2007-11-14,2115:AL:SCAN,2.4,5.0,10.8,24.4,10.8
2007-11-15,2115:AL:SCAN,2.2,5.2,11.0,24.6,10.9
2007-11-16,2115:AL:SCAN,4.9,5.1,10.4,24.3,11.2
2007-11-17,2115:AL:SCAN,3.8,5.5,10.3,24.1,10.9
2007-11-18,2115:AL:SCAN,3.8,5.1,10.6,24.0,10.6
2007-11-19,2115:AL:SCAN,3.8,5.3,10.5,23.8,10.6
2007-11-20,2115:AL:SCAN,4.4,5.3,10.3,23.7,10.5
2007-11-21,2115:AL:SCAN,3.9,5.8,10.5,23.7,10.6
2007-11-22,2115:AL:SCAN,3.6,5.5,10.9,23.7,10.3
2007-11-23,2115:AL:SCAN,5.3,6.3,10.5,23.7,10.2
2007-11-24,2115:AL:SCAN,4.8,6.0,10.6,23.6,9.6
2007-11-25,2115:AL:SCAN,4.5,6.1,10.6,23.2,10.3
2007-11-26,2115:AL:SCAN,5.4,6.5,10.7,23.2,9.6
2007-11-27,2115:AL:SCAN,12.4,15.3,14.9,27.1,40.7
2007-11-28,2115:AL:SCAN,10.8,13.5,14.0,26.6,32.8
2007-11-29,2115:AL:SCAN,9.9,12.5,13.7,26.6,31.0
2007-11-30,2115:AL:SCAN,9.4,11.8,13.2,26.2,29.0
2007-12-01,2115:AL:SCAN,8.9,11.2,13.2,26.4,27.2
2007-12-02,2115:AL:SCAN,8.0,10.6,12.8,26.2,26.2
2007-12-03,2115:AL:SCAN,8.1,10.7,12.7,26.4,25.4
2007-12-04,2115:AL:SCAN,11.6,14.6,14.3,26.8,25.5
2007-12-05,2115:AL:SCAN,10.7,13.5,14.0,26.8,26.5
2007-12-06,2115:AL:SCAN,10.0,12.4,13.6,26.6,26.6
2007-12-07,2115:AL:SCAN,9.3,11.9,13.3,26.4,26.1
2007-12-08,2115:AL:SCAN,9.0,11.4,13.1,26.5,25.9
2007-12-09,2115:AL:SCAN,8.7,11.3,13.1,26.6,25.7
2007-12-10,2115:AL:SCAN,8.7,10.8,12.9,26.6,25.4
2007-12-11,2115:AL:SCAN,8.0,10.5,12.8,26.3,25.1
2007-12-12,2115:AL:SCAN,7.8,10.1,12.7,26.5,25.0
2007-12-13,2115:AL:SCAN,7.7,10.2,12.6,26.3,24.6
2007-12-14,2115:AL:SCAN,7.6,9.8,12.8,26.5,24.4
2007-12-15,2115:AL:SCAN,6.8,9.7,12.4,26.5,24.1
2007-12-16,2115:AL:SCAN,13.4,16.7,15.8,27.9,24.1
2007-12-17,2115:AL:SCAN,11.5,14.2,14.6,27.5,32.6
2007-12-18,2115:AL:SCAN,10.4,13.1,14.0,27.3,31.7
2007-12-19,2115:AL:SCAN,10.0,12.5,13.7,27.0,30.5
2007-12-20,2115:AL:SCAN,9.7,11.9,13.5,27.1,29.5
2007-12-21,2115:AL:SCAN,10.5,12.9,13.4,26.9,28.9
2007-12-22,2115:AL:SCAN,10.0,12.4,13.3,26.9,26.8
2007-12-23,2115:AL:SCAN,9.7,12.1,13.2,27.0,26.1
2007-12-24,2115:AL:SCAN,11.6,14.6,14.1,26.9,25.3
2007-12-25,2115:AL:SCAN,10.9,13.4,13.8,26.9,25.0
2007-12-26,2115:AL:SCAN,13.4,16.5,15.6,27.9,27.5
2007-12-27,2115:AL:SCAN,11.9,14.7,14.7,27.6,32.6
2007-12-28,2115:AL:SCAN,11.4,14.0,14.2,27.4,32.6
2007-12-29,2115:AL:SCAN,12.2,15.2,14.7,27.7,32.5
2007-12-30,2115:AL:SCAN,12.4,15.2,14.8,27.8,33.3
2007-12-31,2115:AL:SCAN,16.2,20.3,23.8,38.0,40.9
2008-01-01,2115:AL:SCAN,13.6,17.1,19.9,38.3,40.9
2008-01-02,2115:AL:SCAN,12.2,15.1,17.7,38.4,40.9
2008-01-03,2115:AL:SCAN,11.2,13.8,15.4,31.0,40.9
2008-01-04,2115:AL:SCAN,10.5,13.2,14.5,29.3,40.9
2008-01-05,2115:AL:SCAN,10.0,12.5,13.8,28.4,40.9
2008-01-06,2115:AL:SCAN,9.8,12.2,13.5,28.0,40.9
2008-01-07,2115:AL:SCAN,9.4,12.0,13.3,27.7,40.9
2008-01-08,2115:AL:SCAN,9.1,11.5,13.2,27.6,40.9
2008-01-09,2115:AL:SCAN,8.9,11.5,13.0,27.4,40.9
2008-01-10,2115:AL:SCAN,9.0,11.3,13.0,27.3,40.9
2008-01-11,2115:AL:SCAN,18.6,25.6,18.5,32.0,40.9
2008-01-12,2115:AL:SCAN,12.1,15.7,15.6,31.2,41.0
2008-01-13,2115:AL:SCAN,11.1,14.1,14.7,29.7,41.0
2008-01-14,2115:AL:SCAN,10.4,13.4,14.3,28.8,41.0
2008-01-15,2115:AL:SCAN,9.9,12.5,13.8,28.3,41.0
2008-01-16,2115:AL:SCAN,9.4,12.0,13.6,27.8,41.0
2008-01-17,2115:AL:SCAN,16.1,20.7,17.4,29.7,41.0
2008-01-18,2115:AL:SCAN,13.0,16.2,16.6,36.9,41.0
2008-01-19,2115:AL:SCAN,12.0,14.9,15.8,33.2,41.0
2008-01-20,2115:AL:SCAN,14.7,19.5,19.0,37.7,41.0
2008-01-21,2115:AL:SCAN,13.4,17.2,18.0,37.9,41.0
2008-01-22,2115:AL:SCAN,12.5,15.8,17.2,37.9,41.0
2008-01-23,2115:AL:SCAN,13.9,17.2,16.8,38.1,41.0
2008-01-24,2115:AL:SCAN,12.5,15.5,16.3,38.2,41.0
2008-01-25,2115:AL:SCAN,12.2,15.0,15.6,32.2,41.0
2008-01-26,2115:AL:SCAN,11.8,14.3,14.9,30.4,41.0
2008-01-27,2115:AL:SCAN,13.1,16.1,15.5,30.7,41.0
2008-01-28,2115:AL:SCAN,11.9,14.8,14.9,30.3,41.0
2008-01-29,2115:AL:SCAN,11.1,13.9,14.4,29.7,41.0
2008-01-30,2115:AL:SCAN,15.6,20.5,17.2,29.7,41.0
2008-01-31,2115:AL:SCAN,12.2,15.2,15.4,30.7,41.0
2008-02-01,2115:AL:SCAN,19.4,23.5,18.7,36.4,41.0
2008-02-02,2115:AL:SCAN,19.2,26.5,21.9,37.8,41.0
2008-02-03,2115:AL:SCAN,16.7,23.7,21.6,38.0,41.0
2008-02-04,2115:AL:SCAN,15.1,21.3,21.0,38.1,41.0
2008-02-05,2115:AL:SCAN,14.1,18.8,19.2,38.3,41.0
2008-02-06,2115:AL:SCAN,13.1,16.7,18.1,38.5,41.0
2008-02-07,2115:AL:SCAN,15.2,20.1,20.5,38.8,41.0
2008-02-08,2115:AL:SCAN,13.7,17.8,18.9,38.8,41.0
2008-02-09,2115:AL:SCAN,12.7,16.0,17.6,39.0,41.0
2008-02-10,2115:AL:SCAN,11.6,14.6,16.3,33.8,41.0
2008-02-11,2115:AL:SCAN,10.9,13.7,15.2,31.1,41.0
2008-02-12,2115:AL:SCAN,10.3,12.8,14.3,30.2,41.0
2008-02-13,2115:AL:SCAN,15.1,20.4,17.0,31.0,41.0
2008-02-14,2115:AL:SCAN,12.6,15.4,15.4,31.0,41.0
2008-02-15,2115:AL:SCAN,11.4,14.1,14.7,29.9,41.1
2008-02-16,2115:AL:SCAN,10.9,13.6,14.3,29.5,41.1
2008-02-17,2115:AL:SCAN,10.5,12.9,14.0,29.0,41.1
2008-02-18,2115:AL:SCAN,14.0,17.8,16.2,28.9,41.1
2008-02-19,2115:AL:SCAN,12.4,15.1,15.2,29.1,41.1
2008-02-20,2115:AL:SCAN,11.1,13.9,14.5,28.9,41.1
2008-02-21,2115:AL:SCAN,10.5,12.9,14.1,28.7,41.1
2008-02-22,2115:AL:SCAN,14.0,17.7,15.7,28.4,41.1
2008-02-23,2115:AL:SCAN,15.0,17.9,17.9,37.8,41.1
2008-02-24,2115:AL:SCAN,13.2,16.1,17.2,38.1,41.1
2008-02-25,2115:AL:SCAN,12.1,14.9,16.2,34.0,41.1
2008-02-26,2115:AL:SCAN,11.3,14.0,15.4,31.5,41.1
2008-02-27,2115:AL:SCAN,14.3,17.3,17.7,38.3,41.1
2008-02-28,2115:AL:SCAN,12.6,15.2,16.6,38.3,41.1
2008-02-29,2115:AL:SCAN,11.6,14.1,15.2,31.4,41.1
2008-03-01,2115:AL:SCAN,11.0,13.1,14.6,30.2,41.1
2008-03-02,2115:AL:SCAN,10.1,12.4,14.0,29.5,41.1
2008-03-03,2115:AL:SCAN,9.1,11.6,13.6,29.1,41.1
2008-03-04,2115:AL:SCAN,8.8,10.8,13.6,28.7,41.1
2008-03-05,2115:AL:SCAN,13.5,16.4,16.5,37.1,41.1
2008-03-06,2115:AL:SCAN,11.8,14.5,15.5,32.0,41.1
2008-03-07,2115:AL:SCAN,,,,,41.1
2008-03-08,2115:AL:SCAN,13.9,16.6,16.9,38.4,41.1
2008-03-09,2115:AL:SCAN,12.9,15.5,15.9,33.1,41.1
2008-03-10,2115:AL:SCAN,11.6,13.9,15.0,30.8,41.1
2008-03-11,2115:AL:SCAN,10.5,12.9,14.4,29.9,41.1
2008-03-12,2115:AL:SCAN,10.7,12.7,13.9,29.1,41.1
2008-03-13,2115:AL:SCAN,9.7,12.0,13.8,28.9,41.1
2008-03-14,2115:AL:SCAN,9.0,11.2,13.6,28.5,41.1
2008-03-15,2115:AL:SCAN,10.0,11.8,13.3,28.1,41.1
2008-03-16,2115:AL:SCAN,9.1,11.3,13.5,28.3,41.1
2008-03-17,2115:AL:SCAN,8.1,10.4,13.2,28.0,41.1
2008-03-18,2115:AL:SCAN,7.0,9.8,12.9,27.9,41.1
2008-03-19,2115:AL:SCAN,6.1,8.6,12.9,28.0,41.1
2008-03-20,2115:AL:SCAN,14.2,17.0,15.9,29.5,41.1
2008-03-21,2115:AL:SCAN,11.3,13.5,14.7,28.7,41.1
2008-03-22,2115:AL:SCAN,9.9,12.2,14.0,28.6,41.1
2008-03-23,2115:AL:SCAN,8.1,10.9,13.7,28.4,41.1
2008-03-24,2115:AL:SCAN,6.6,9.6,13.4,28.2,41.1
2008-03-25,2115:AL:SCAN,5.4,9.1,12.9,28.0,39.8
2008-03-26,2115:AL:SCAN,4.0,8.1,12.9,27.7,35.8
2008-03-27,2115:AL:SCAN,3.9,7.7,12.7,27.7,34.6
2008-03-28,2115:AL:SCAN,2.8,6.9,12.3,27.7,32.2
2008-03-29,2115:AL:SCAN,2.0,6.7,12.2,27.5,28.6
2008-03-30,2115:AL:SCAN,2.2,5.8,12.0,27.4,26.4
2008-03-31,2115:AL:SCAN,2.0,5.2,11.6,27.1,24.5
2008-04-01,2115:AL:SCAN,1.8,4.8,11.4,26.8,23.7
2008-04-02,2115:AL:SCAN,2.2,5.4,11.4,26.7,22.9
2008-04-03,2115:AL:SCAN,12.7,15.2,15.3,28.7,40.9
2008-04-04,2115:AL:SCAN,10.7,13.0,14.4,28.4,41.0
2008-04-05,2115:AL:SCAN,13.3,15.2,13.9,28.2,41.0
2008-04-06,2115:AL:SCAN,16.3,19.8,19.5,38.0,41.0
2008-04-07,2115:AL:SCAN,14.7,17.5,18.3,38.3,41.0
2008-04-08,2115:AL:SCAN,12.6,15.3,17.1,38.6,41.0
2008-04-09,2115:AL:SCAN,11.2,13.6,15.6,31.6,41.0
2008-04-10,2115:AL:SCAN,8.8,11.5,14.6,30.1,41.1
2008-04-11,2115:AL:SCAN,7.6,10.4,13.8,29.1,41.0
2008-04-12,2115:AL:SCAN,6.0,9.3,13.5,28.9,41.0
2008-04-13,2115:AL:SCAN,10.4,11.4,13.3,28.5,41.1
2008-04-14,2115:AL:SCAN,8.1,10.0,13.0,28.2,41.1
2008-04-15,2115:AL:SCAN,6.6,9.1,12.8,27.9,41.1
2008-04-16,2115:AL:SCAN,5.7,8.2,12.9,27.8,35.8
2008-04-17,2115:AL:SCAN,4.1,7.4,12.5,27.7,33.2
2008-04-18,2115:AL:SCAN,3.1,5.9,12.1,27.6,29.1
2008-04-19,2115:AL:SCAN,2.4,4.6,11.9,27.2,27.5
2008-04-20,2115:AL:SCAN,4.4,5.2,11.9,27.2,25.6
2008-04-21,2115:AL:SCAN,3.4,4.8,11.4,27.0,24.4
2008-04-22,2115:AL:SCAN,2.2,4.4,11.1,26.8,23.2
2008-04-23,2115:AL:SCAN,2.3,3.9,10.7,26.5,22.6
2008-04-24,2115:AL:SCAN,1.9,3.7,10.0,26.4,22.2
2008-04-25,2115:AL:SCAN,2.1,3.8,9.7,26.0,21.8
2008-04-26,2115:AL:SCAN,1.8,3.9,9.5,25.9,21.4
2008-04-27,2115:AL:SCAN,2.3,4.1,9.6,25.7,20.9
2008-04-28,2115:AL:SCAN,2.4,4.0,9.5,25.4,20.9
2008-04-29,2115:AL:SCAN,2.0,4.0,9.3,25.4,20.4
2008-04-30,2115:AL:SCAN,2.4,3.8,9.1,25.2,19.6
2008-05-01,2115:AL:SCAN,2.8,3.3,8.7,25.0,19.4
2008-05-02,2115:AL:SCAN,2.2,3.6,8.6,24.9,19.0
2008-05-03,2115:AL:SCAN,1.5,3.9,8.5,24.8,19.0
2008-05-04,2115:AL:SCAN,7.6,6.4,8.3,24.4,18.6
2008-05-05,2115:AL:SCAN,5.9,6.1,8.6,24.4,18.1
2008-05-06,2115:AL:SCAN,4.6,5.2,8.7,24.3,17.8
2008-05-07,2115:AL:SCAN,3.9,4.5,8.7,24.6,17.3
2008-05-08,2115:AL:SCAN,3.6,4.9,8.9,24.2,17.4
2008-05-09,2115:AL:SCAN,6.7,4.1,8.9,24.0,17.4
2008-05-10,2115:AL:SCAN,5.5,5.0,8.5,24.0,16.6
2008-05-11,2115:AL:SCAN,5.1,4.8,8.7,24.1,16.8
2008-05-12,2115:AL:SCAN,7.0,7.1,9.0,23.8,16.5
2008-05-13,2115:AL:SCAN,5.2,6.2,9.0,24.0,16.2
2008-05-14,2115:AL:SCAN,4.7,6.0,9.3,23.7,15.5
2008-05-15,2115:AL:SCAN,3.9,5.2,9.0,23.7,15.6
2008-05-16,2115:AL:SCAN,13.1,15.8,15.6,23.7,15.6
2008-05-17,2115:AL:SCAN,11.0,13.3,14.5,23.7,15.2
2008-05-18,2115:AL:SCAN,8.9,11.4,13.6,24.1,15.1
2008-05-19,2115:AL:SCAN,7.7,9.9,13.1,24.3,14.8
2008-05-20,2115:AL:SCAN,6.3,8.3,12.4,24.2,14.8
2008-05-21,2115:AL:SCAN,4.8,7.3,12.1,24.3,14.7
2008-05-22,2115:AL:SCAN,4.0,6.0,11.5,24.3,14.5
2008-05-23,2115:AL:SCAN,4.0,5.3,11.0,24.4,14.7
2008-05-24,2115:AL:SCAN,3.6,5.0,10.8,24.3,14.3
2008-05-25,2115:AL:SCAN,3.0,4.5,10.6,24.2,14.6
2008-05-26,2115:AL:SCAN,3.2,4.4,9.8,24.1,14.8
2008-05-27,2115:AL:SCAN,2.7,4.3,9.4,24.3,14.2
2008-05-28,2115:AL:SCAN,3.0,4.4,8.7,23.8,14.3
2008-05-29,2115:AL:SCAN,2.8,4.3,8.7,23.8,14.6
2008-05-30,2115:AL:SCAN,2.8,4.1,8.2,23.7,14.2
2008-05-31,2115:AL:SCAN,3.1,3.7,8.0,23.5,13.7
2008-06-01,2115:AL:SCAN,2.6,3.7,7.5,23.3,14.1
2008-06-02,2115:AL:SCAN,2.4,3.5,7.5,23.2,14.4
2008-06-03,2115:AL:SCAN,2.3,4.5,7.3,22.6,14.1
2008-06-04,2115:AL:SCAN,2.6,3.8,7.1,22.3,13.8
2008-06-05,2115:AL:SCAN,3.2,3.5,7.0,22.1,13.8
2008-06-06,2115:AL:SCAN,2.9,3.8,6.8,21.8,13.2
2008-06-07,2115:AL:SCAN,3.0,3.6,7.1,21.6,13.9
2008-06-08,2115:AL:SCAN,3.0,4.1,6.5,21.2,13.1
2008-06-09,2115:AL:SCAN,3.3,4.5,6.5,21.1,13.5
2008-06-10,2115:AL:SCAN,3.0,4.0,6.5,20.9,13.2
2008-06-11,2115:AL:SCAN,2.8,4.1,6.6,20.5,12.7
2008-06-12,2115:AL:SCAN,2.7,4.3,6.5,20.4,12.9
2008-06-13,2115:AL:SCAN,6.2,3.7,6.4,20.2,13.2
2008-06-14,2115:AL:SCAN,14.9,18.8,16.8,29.2,37.0
2008-06-15,2115:AL:SCAN,11.9,14.6,15.0,28.6,35.4
2008-06-16,2115:AL:SCAN,12.6,15.5,15.3,28.7,33.2
2008-06-17,2115:AL:SCAN,10.4,12.7,14.5,28.8,32.5
2008-06-18,2115:AL:SCAN,13.3,16.3,15.3,28.5,29.2
2008-06-19,2115:AL:SCAN,10.6,13.0,14.5,28.9,29.7
2008-06-20,2115:AL:SCAN,8.3,10.5,13.9,28.7,28.7
2008-06-21,2115:AL:SCAN,7.1,9.2,13.2,28.7,27.5
2008-06-22,2115:AL:SCAN,6.8,8.6,13.0,28.5,25.9
2008-06-23,2115:AL:SCAN,6.1,7.6,12.6,28.0,25.5
2008-06-24,2115:AL:SCAN,5.1,7.1,12.3,27.9,24.6
2008-06-25,2115:AL:SCAN,4.5,5.8,11.9,27.7,24.2
2008-06-26,2115:AL:SCAN,4.1,5.8,11.4,27.4,24.1
2008-06-27,2115:AL:SCAN,4.0,5.4,10.9,26.8,23.0
2008-06-28,2115:AL:SCAN,3.6,5.0,10.5,26.6,22.6
2008-06-29,2115:AL:SCAN,3.3,5.1,10.2,26.2,22.5
2008-06-30,2115:AL:SCAN,11.6,13.6,10.0,25.8,22.0
2008-07-01,2115:AL:SCAN,8.4,10.7,11.3,25.6,21.4
2008-07-02,2115:AL:SCAN,6.4,8.3,11.4,25.4,20.3
2008-07-03,2115:AL:SCAN,5.0,6.5,11.0,25.2,20.4
2008-07-04,2115:AL:SCAN,4.1,5.6,10.3,25.3,19.8
2008-07-05,2115:AL:SCAN,3.8,5.0,10.0,25.1,19.2
2008-07-06,2115:AL:SCAN,5.9,7.1,9.3,25.0,18.5
2008-07-07,2115:AL:SCAN,5.1,6.4,9.4,24.7,18.3
2008-07-08,2115:AL:SCAN,3.9,5.5,9.2,24.7,17.9
2008-07-09,2115:AL:SCAN,5.0,5.1,9.2,24.3,17.5
2008-07-10,2115:AL:SCAN,3.4,4.8,8.8,24.4,17.2
2008-07-11,2115:AL:SCAN,14.0,17.1,8.4,24.1,16.9
2008-07-12,2115:AL:SCAN,11.9,14.8,12.8,24.0,16.6
2008-07-13,2115:AL:SCAN,12.2,15.4,13.7,23.9,16.7
2008-07-14,2115:AL:SCAN,13.8,17.2,16.1,23.9,16.5
2008-07-15,2115:AL:SCAN,10.3,13.0,14.3,24.3,16.1
2008-07-16,2115:AL:SCAN,8.0,11.0,13.4,24.8,15.5
2008-07-17,2115:AL:SCAN,6.5,8.9,12.7,24.9,15.7
2008-07-18,2115:AL:SCAN,4.7,7.5,12.3,25.2,15.4
2008-07-19,2115:AL:SCAN,4.1,6.3,11.7,25.0,15.4
2008-07-20,2115:AL:SCAN,3.4,5.5,11.0,25.0,15.2
2008-07-21,2115:AL:SCAN,2.9,5.2,10.0,24.8,15.1
2008-07-22,2115:AL:SCAN,2.6,5.2,9.3,24.5,15.1
2008-07-23,2115:AL:SCAN,13.4,16.7,13.8,24.1,15.2
2008-07-24,2115:AL:SCAN,11.9,15.2,13.5,24.2,14.9
2008-07-25,2115:AL:SCAN,10.0,13.0,13.0,24.0,15.3
2008-07-26,2115:AL:SCAN,7.8,10.7,12.7,24.1,14.7
2008-07-27,2115:AL:SCAN,6.4,9.3,12.0,24.3,15.2
2008-07-28,2115:AL:SCAN,5.3,8.0,11.5,24.1,14.8
2008-07-29,2115:AL:SCAN,4.5,6.8,11.0,24.1,14.6
2008-07-30,2115:AL:SCAN,3.4,6.0,10.4,24.1,14.7
2008-07-31,2115:AL:SCAN,3.5,5.5,9.6,24.2,14.6
2008-08-01,2115:AL:SCAN,2.7,5.5,8.7,23.5,14.8
2008-08-02,2115:AL:SCAN,2.6,5.4,8.0,23.5,14.3
2008-08-03,2115:AL:SCAN,2.6,5.6,7.8,23.2,14.1
2008-08-04,2115:AL:SCAN,2.3,5.6,7.6,22.9,14.4
2008-08-05,2115:AL:SCAN,2.2,5.7,7.3,22.5,14.4
2008-08-06,2115:AL:SCAN,2.0,4.9,7.0,22.0,14.1
2008-08-07,2115:AL:SCAN,4.9,6.4,7.0,21.4,14.0
2008-08-08,2115:AL:SCAN,3.6,5.6,6.8,21.3,14.0
2008-08-09,2115:AL:SCAN,2.6,5.3,6.9,21.2,13.0
2008-08-10,2115:AL:SCAN,2.1,4.7,7.0,20.9,13.9
2008-08-11,2115:AL:SCAN,1.7,4.9,6.7,20.3,13.6
2008-08-12,2115:AL:SCAN,2.2,4.3,6.8,20.1,13.0
2008-08-13,2115:AL:SCAN,9.9,13.3,6.3,19.8,13.7
2008-08-14,2115:AL:SCAN,10.7,14.1,14.4,20.1,13.3
2008-08-15,2115:AL:SCAN,8.3,12.2,13.0,20.4,13.3
2008-08-16,2115:AL:SCAN,6.8,10.1,12.5,20.3,13.5
2008-08-17,2115:AL:SCAN,13.3,17.8,16.9,29.0,40.8
2008-08-18,2115:AL:SCAN,10.4,14.0,14.8,28.7,40.8
2008-08-19,2115:AL:SCAN,8.7,12.2,14.0,28.5,34.0
2008-08-20,2115:AL:SCAN,7.3,10.3,13.3,28.2,29.4
2008-08-21,2115:AL:SCAN,6.1,9.2,12.8,28.1,27.0
2008-08-22,2115:AL:SCAN,5.2,8.3,12.8,28.1,25.8
2008-08-23,2115:AL:SCAN,4.7,7.8,12.2,27.7,25.1
2008-08-24,2115:AL:SCAN,31.4,29.3,22.1,36.6,40.9
2008-08-25,2115:AL:SCAN,26.5,29.5,22.7,37.0,40.9
2008-08-26,2115:AL:SCAN,33.1,31.5,23.6,37.5,40.9
2008-08-27,2115:AL:SCAN,27.3,30.6,24.1,37.9,40.9
2008-08-28,2115:AL:SCAN,21.8,26.9,23.6,38.2,41.0
2008-08-29,2115:AL:SCAN,17.4,23.1,21.7,38.4,41.0
2008-08-30,2115:AL:SCAN,14.0,18.3,19.1,38.7,41.0
2008-08-31,2115:AL:SCAN,11.6,15.0,16.9,33.9,41.0
2008-09-01,2115:AL:SCAN,12.8,16.0,15.4,31.9,41.0
2008-09-02,2115:AL:SCAN,10.3,14.0,14.7,31.2,41.0
2008-09-03,2115:AL:SCAN,8.7,12.0,13.9,30.5,41.0
2008-09-04,2115:AL:SCAN,6.9,10.6,13.4,30.2,41.0
2008-09-05,2115:AL:SCAN,5.6,9.5,13.1,29.7,41.0
